,model,hit@10,hit@20,hit@5,map@10,map@20,map@5,mrr@10,mrr@20,mrr@5,ndcg@10,ndcg@20,ndcg@5,precision@10,precision@20,precision@5,recall@10,recall@20,recall@5
0,EDuRec,0.25643137097358704,0.3338649868965149,0.19345544278621674,0.13039149343967438,0.13458402454853058,0.12282534688711166,0.13039149343967438,0.13458402454853058,0.12282534688711166,0.16089868545532227,0.18044009804725647,0.14061856269836426,0.024922823533415794,0.015460999682545662,0.03845441713929176,0.24922823905944824,0.30922001600265503,0.19227206707000732
